,PROPERTY_VALUE_AMT,TARGET,CRDT_LINE_CNT,DEROG_CNT,DEBT_INC_RTIO_AMT,LOAN_AMT,REASON_CDE,YOJ_AMT,MORTGAGE_DUE_AMT,RCNT_CRDT_CNT,OLD_AGE_TRADE_AMT,JOB_CDE,DELINGQ_CNT
5636,178547.0,0,19.0,0.0,35.463386978,9400,DebtCon,7.0,122412.0,0.0,226.08880709,Other,0.0
5637,200000.0,0,19.0,0.0,,25000,DebtCon,23.0,99348.0,0.0,199.83333333,Other,0.0
5638,80457.0,0,8.0,0.0,27.434094849,15800,DebtCon,3.0,41661.0,0.0,137.31750781,Mgr,1.0
5639,118388.0,0,18.0,0.0,28.154134661999997,26000,DebtCon,9.0,81764.0,0.0,130.19241813,ProfExe,0.0
5640,55582.0,0,10.0,1.0,26.225758833,20900,HomeImp,5.0,39244.0,,120.21988449999999,Self,
5641,79187.0,0,10.0,,35.986669908,17300,DebtCon,0.0,44031.0,1.0,299.70523733,Other,1.0
5642,78000.0,0,27.0,0.0,,25400,DebtCon,21.0,44800.0,1.0,211.03333333,Other,0.0
5643,13770.0,1,8.0,0.0,,5500,HomeImp,5.0,,1.0,167.36666667,Mgr,1.0
5644,195001.0,0,22.0,0.0,38.981210278,33200,DebtCon,21.0,140690.0,0.0,177.24755403,ProfExe,0.0
5645,95034.0,0,25.0,0.0,41.546002515,14600,HomeImp,,86199.0,1.0,164.29505001,Office,0.0
5646,86749.0,0,16.0,0.0,40.762148778000004,20700,DebtCon,2.0,61710.0,0.0,114.01183854,,0.0
5647,56639.0,0,25.0,0.0,31.470031281,22400,DebtCon,13.0,32665.0,1.0,101.75835507,Other,0.0
5648,64790.0,0,18.0,0.0,,6000,DebtCon,0.1,53500.0,3.0,105.4,Other,2.0
5649,68700.0,0,23.0,0.0,,6000,HomeImp,3.0,53227.0,0.0,122.73333333,Mgr,2.0
5650,125000.0,0,42.0,,,14000,DebtCon,6.0,92739.0,3.0,248.6,Mgr,
5651,48905.0,0,7.0,0.0,36.42433271,33700,DebtCon,6.0,26395.0,0.0,48.710053215,Mgr,0.0
5652,73023.0,0,29.0,3.0,32.876870739,12300,HomeImp,11.0,48866.0,1.0,251.62906201,Office,1.0
5653,97122.0,0,21.0,2.0,24.431789613000003,15700,DebtCon,5.0,75764.0,0.0,70.72519735,Other,0.0
5654,194992.0,0,16.0,0.0,41.447505948,10000,HomeImp,1.0,127319.0,0.0,337.68997169999994,Office,1.0
5655,143960.0,0,12.0,0.0,43.191163412,65200,HomeImp,10.0,71151.0,0.0,128.78051428,Office,0.0
5656,68120.0,0,15.0,1.0,34.020257191,30400,DebtCon,12.0,40386.0,5.0,98.82015368399999,Mgr,0.0
5657,158758.0,0,24.0,0.0,38.844801954,24500,DebtCon,2.0,118251.0,0.0,282.64992165,Mgr,0.0
5658,91223.0,1,35.0,0.0,64.27247689800001,18700,DebtCon,27.0,70562.0,4.0,112.71036806,Other,2.0
5659,143982.0,0,10.0,0.0,41.6125057,66000,HomeImp,12.0,62296.0,0.0,121.34944271,Office,1.0
5660,128814.0,0,24.0,0.0,38.738649619,25600,DebtCon,2.0,78441.0,1.0,310.50009981,Office,0.0
5661,31196.0,0,19.0,2.0,26.71625685,23900,DebtCon,17.0,16082.0,1.0,123.36864612,Other,0.0
5662,107245.0,0,26.0,0.0,26.91192966,11000,HomeImp,5.0,77723.0,0.0,115.55852962,ProfExe,0.0
5663,87683.0,0,23.0,0.0,34.760575409,27600,DebtCon,0.0,57327.0,0.0,98.52177100200001,Office,0.0
5664,203815.0,0,23.0,0.0,35.878988299999996,9800,DebtCon,1.0,136154.0,2.0,70.853327642,ProfExe,0.0
5665,111127.0,0,25.0,0.0,37.5606476,15700,HomeImp,4.0,81709.0,0.0,123.62444842,ProfExe,0.0
5666,173750.0,1,5.0,0.0,,13000,HomeImp,20.0,152029.0,7.0,19.333333333,ProfExe,0.0
5667,62965.0,0,36.0,0.0,26.141178049,9500,DebtCon,15.0,55862.0,0.0,223.10391402,Other,4.0
5668,107600.0,0,15.0,0.0,40.287411440999996,11700,DebtCon,12.0,96532.0,2.0,214.86981675,Other,0.0
5669,,1,31.0,2.0,,10000,,15.0,,3.0,108.93333333,Other,2.0
5670,173360.0,0,21.0,0.0,30.062792323000004,17800,HomeImp,23.0,13660.0,2.0,78.838898801,Mgr,0.0
5671,224270.0,0,32.0,0.0,41.549331296999995,19900,DebtCon,12.0,168732.0,0.0,217.63725461,Office,0.0
5672,242544.0,0,41.0,0.0,41.298386628,28400,HomeImp,8.0,207687.0,0.0,134.00768046,Other,0.0
5673,114147.0,0,21.0,0.0,36.801624728,13400,HomeImp,2.0,94102.0,0.0,137.70778301,Office,0.0
5674,124610.0,0,29.0,0.0,34.2115674,16100,DebtCon,0.0,107758.0,0.0,129.17889813,ProfExe,0.0
5675,119677.0,0,27.0,0.0,26.646083641,7400,HomeImp,5.0,88288.0,1.0,194.37214004,ProfExe,0.0
5676,62116.0,0,,,37.010948765,11700,DebtCon,,37093.0,,,Mgr,
5677,205493.0,0,31.0,0.0,34.302973903,37700,HomeImp,5.0,141260.0,0.0,148.13723935,ProfExe,0.0
5678,96308.0,0,21.0,0.0,35.112241195,23100,DebtCon,1.0,61524.0,1.0,160.38316815,Office,0.0
5679,126024.0,0,49.0,,41.664281039,9000,HomeImp,9.0,93521.0,1.0,411.75308126,Other,
5680,73189.0,0,,,22.253949155999997,3800,,,,,,,
5681,35910.0,1,24.0,3.0,24.662276673,7500,HomeImp,13.0,12115.0,0.0,234.90075082,Office,6.0
5682,76131.0,1,9.0,0.0,40.372556541,16300,DebtCon,9.0,49868.0,2.0,81.27415579699999,Other,0.0
5683,167475.0,1,18.0,0.0,22.043933841999998,22800,DebtCon,5.0,129697.0,1.0,202.60380291,ProfExe,1.0
5684,114815.0,0,12.0,0.0,41.077117828,13500,DebtCon,9.0,88738.0,0.0,239.74372086,Office,0.0
5685,62371.0,0,13.0,0.0,24.748181035,18200,HomeImp,25.0,39109.0,0.0,268.19826067,Other,0.0
5686,166893.0,0,37.0,0.0,20.059527176,21800,DebtCon,6.0,133812.0,0.0,169.76714449,ProfExe,0.0
5687,80748.0,0,35.0,0.0,27.194107011999996,13800,DebtCon,8.0,67762.0,0.0,135.94862249,Sales,0.0
5688,182082.0,0,31.0,0.0,33.193949357,26100,DebtCon,18.0,113266.0,1.0,304.85246909,Sales,0.0
5689,91045.0,0,19.0,0.0,30.961645128,16100,HomeImp,,63798.0,0.0,298.21073119,Other,0.0
5690,35261.0,0,,,33.666454504,10200,,,9078.0,,,,
5691,98616.0,0,26.0,0.0,27.021480654,13100,HomeImp,6.0,74832.0,1.0,101.36228964,ProfExe,0.0
5692,62956.0,0,13.0,0.0,41.077590656999995,8500,HomeImp,20.0,20959.0,1.0,315.70739138,Office,0.0
5693,81600.0,0,30.0,0.0,,5500,DebtCon,4.0,43486.0,4.0,216.13333333,,0.0
5694,115750.0,0,11.0,0.0,37.72035861,7200,HomeImp,22.0,98691.0,0.0,118.00014232,Office,0.0
5695,85196.0,0,6.0,0.0,21.595479996999998,50900,HomeImp,,,0.0,351.45087807,Other,0.0
5696,161219.0,0,26.0,0.0,31.556948739,21800,DebtCon,15.0,107271.0,0.0,187.29747694,Mgr,0.0
5697,83800.0,1,23.0,0.0,,61400,,33.0,46126.0,1.0,339.9,Other,1.0
5698,115355.0,0,42.0,,38.793334326,22900,DebtCon,24.0,90702.0,1.0,308.85053999999997,Mgr,0.0
5699,67400.0,0,15.0,1.0,30.626188266,52200,DebtCon,5.0,41301.0,1.0,181.50235431,Office,
5700,35271.0,0,14.0,0.0,23.318650008000002,26100,DebtCon,9.0,,,96.528316157,Other,
5701,143229.0,0,21.0,0.0,36.776212768,15100,HomeImp,12.0,101378.0,4.0,129.53731519,ProfExe,0.0
5702,76704.0,0,10.0,,37.630057159,16700,DebtCon,2.0,51310.0,0.0,271.6519477,Other,2.0
5703,,1,19.0,0.0,,16500,DebtCon,9.0,94403.0,0.0,217.78684139,Office,1.0
5704,30455.0,0,16.0,0.0,39.000064863,9400,HomeImp,18.0,,0.0,194.61421604,Office,0.0
5705,86800.0,1,14.0,1.0,,5600,HomeImp,3.0,55160.0,1.0,148.13333333,Other,1.0
5706,54966.0,0,18.0,0.0,24.76674453,6100,HomeImp,5.0,47604.0,0.0,70.69532973,Other,0.0
5707,60979.0,0,13.0,0.0,29.628676491,17000,HomeImp,7.0,26228.0,0.0,188.24761053,ProfExe,0.0
5708,99938.0,0,24.0,0.0,38.679633572,20700,DebtCon,7.0,80124.0,7.0,69.324719576,Mgr,0.0
5709,72000.0,1,24.0,1.0,,19000,DebtCon,5.0,46300.0,6.0,215.03333333,ProfExe,1.0
5710,163162.0,0,19.0,0.0,21.057574023,7400,HomeImp,11.0,138033.0,0.0,224.84704249,ProfExe,0.0
5711,117381.0,0,11.0,0.0,41.011001371999996,13900,DebtCon,12.0,95351.0,0.0,210.20212954,Office,0.0
5712,97411.0,0,19.0,0.0,20.116982025,14000,DebtCon,7.0,59736.0,1.0,200.15536564,ProfExe,0.0
5713,85925.0,1,26.0,2.0,,6000,HomeImp,0.1,47625.0,4.0,154.13333333,Office,1.0
5714,65933.0,0,0.0,0.0,3.657370718,13100,,0.0,,0.0,,,0.0
5715,62533.0,0,10.0,0.0,,8500,DebtCon,4.0,54000.0,0.0,313.46666667,Other,1.0
5716,102326.0,0,9.0,0.0,39.991154244,17200,HomeImp,1.0,53849.0,1.0,57.166745123999995,Other,3.0
5717,184561.0,0,31.0,1.0,34.357865999999994,25500,DebtCon,17.0,113204.0,1.0,308.95819842,Sales,0.0
5718,103523.0,0,12.0,0.0,37.575436102,11200,DebtCon,12.0,65508.0,0.0,154.42736766,Office,0.0
5719,130166.0,0,42.0,,40.591687385,18000,DebtCon,5.0,97523.0,3.0,247.97282353,Mgr,
5720,100332.0,0,30.0,0.0,38.427444569,26500,DebtCon,16.0,63345.0,0.0,139.51054588,Other,0.0
5721,64832.0,0,34.0,0.0,35.875343986,8200,HomeImp,5.0,61821.0,0.0,123.28602489,Other,0.0
5722,93212.0,0,25.0,1.0,34.686088674000004,24800,DebtCon,7.0,64537.0,4.0,120.35142038,ProfExe,1.0
5723,90212.0,0,19.0,0.0,30.422003881,15900,HomeImp,,68079.0,0.0,304.24475509,Other,0.0
5724,102374.0,0,14.0,0.0,36.122068493,22400,HomeImp,14.0,71051.0,0.0,137.18965559999998,Office,0.0
5725,32357.0,0,17.0,0.0,20.333155595,13800,DebtCon,7.0,21711.0,0.0,105.66623421,Office,0.0
5726,87110.0,0,13.0,0.0,26.062043252,15100,HomeImp,5.0,60264.0,0.0,111.39938495,ProfExe,0.0
5727,119493.0,0,33.0,0.0,29.284071859,16600,DebtCon,3.0,102543.0,0.0,276.69318517,Office,0.0
5728,105230.0,0,36.0,0.0,,20000,DebtCon,16.0,55746.0,1.0,282.06666667,ProfExe,3.0
5729,53543.0,0,22.0,0.0,31.491686795,7900,DebtCon,8.0,41935.0,1.0,203.54460997,Office,0.0
5730,46045.0,0,11.0,0.0,42.173165882,3800,HomeImp,,11543.0,0.0,204.64799167,Self,0.0
5731,511164.0,1,21.0,0.0,43.730031851999996,39000,DebtCon,5.0,399412.0,0.0,181.96240081,ProfExe,0.0
5732,117321.0,0,15.0,0.0,36.95089224,9700,DebtCon,19.0,98232.0,2.0,194.42471787,Other,2.0
5733,18600.0,1,,,,10500,HomeImp,24.0,,,,Other,
5734,109678.0,0,21.0,,41.512835893,31700,HomeImp,5.0,72809.0,10.0,117.47392147,Other,
5735,98320.0,0,26.0,0.0,33.473373585,24300,DebtCon,1.0,55579.0,0.0,187.02181081,ProfExe,0.0
5736,190303.0,0,21.0,0.0,38.600764985,36000,DebtCon,20.0,145908.0,0.0,179.71924547,ProfExe,0.0
5737,50375.0,0,11.0,0.0,22.981005100999997,24000,DebtCon,23.0,17575.0,0.0,135.76405083,Other,0.0
5738,92305.0,0,19.0,0.0,37.479757124,23900,DebtCon,7.0,55284.0,1.0,241.08364933,Other,0.0
5739,98000.0,1,23.0,0.0,,41300,DebtCon,12.0,42000.0,0.0,222.2,ProfExe,0.0
5740,65418.0,0,22.0,0.0,43.206598833,20500,DebtCon,12.0,41899.0,1.0,113.48245982,Office,2.0
5741,118924.0,0,37.0,0.0,35.248897631,10000,HomeImp,31.0,84580.0,2.0,341.94497562,Office,0.0
5742,82516.0,0,,,39.313878015,19900,,,45748.0,,,,
5743,109000.0,1,57.0,0.0,,13500,HomeImp,2.3,83673.0,3.0,238.4,Mgr,1.0
5744,73077.0,1,20.0,0.0,53.584883008,10800,DebtCon,,35602.0,1.0,179.89655998,Self,1.0
5745,38584.0,0,14.0,0.0,41.529096268,32700,DebtCon,29.0,14955.0,0.0,197.98631477,Other,0.0
5746,33438.0,0,6.0,1.0,29.753700283,6400,DebtCon,1.0,28041.0,10.0,10.42564285,Other,0.0
5747,297294.0,0,22.0,0.0,40.59278045,32500,DebtCon,30.0,193409.0,0.0,150.79985354,Other,0.0
5748,,1,13.0,,,4500,HomeImp,5.0,57000.0,1.0,222.6,Other,
5749,94180.0,0,22.0,0.0,35.549295097,21300,DebtCon,1.0,63263.0,1.0,138.34845525,Office,0.0
5750,192038.0,0,23.0,,29.891571941,20800,DebtCon,11.0,155315.0,0.0,114.48219764,ProfExe,
5751,72773.0,0,20.0,0.0,29.495115994000003,12100,DebtCon,0.0,46152.0,0.0,270.48998006,Other,0.0
5752,108175.0,1,20.0,1.0,22.50324916,15300,HomeImp,6.0,78375.0,0.0,82.104836481,Other,0.0
5753,47244.0,1,,,,8300,HomeImp,6.0,,,,Other,
5754,76464.0,1,20.0,0.0,43.06260476,14900,HomeImp,15.0,55480.0,5.0,122.08949983,Other,1.0
5755,54869.0,1,,,,15000,DebtCon,8.0,,,,Office,
5756,,1,27.0,0.0,16.644674498,25400,DebtCon,2.0,136322.0,1.0,303.73793473,ProfExe,5.0
5757,95718.0,0,13.0,0.0,38.561206281,23900,HomeImp,11.0,70694.0,0.0,138.16735959,Office,0.0
5758,80145.0,0,7.0,0.0,36.912310875,8200,HomeImp,2.0,67489.0,0.0,104.39650664,Other,0.0
5759,40150.0,0,4.0,0.0,,9400,HomeImp,9.0,26700.0,0.0,80.166666667,Other,0.0
5760,,1,,,,8800,HomeImp,23.0,12750.0,,,Office,
5761,83604.0,0,29.0,2.0,37.368560459,12700,DebtCon,6.0,72760.0,3.0,189.9194249,Office,3.0
5762,107640.0,0,34.0,0.0,37.319289307,10600,HomeImp,3.0,73844.0,0.0,92.97949051100001,ProfExe,0.0
5763,96517.0,0,,,27.336157386999997,8000,DebtCon,1.0,75690.0,,,ProfExe,
5764,69136.0,1,18.0,0.0,35.635393849,14700,DebtCon,14.0,51829.0,0.0,169.98530778,Other,0.0
5765,284199.0,0,29.0,0.0,15.823900056,30600,DebtCon,7.0,231344.0,0.0,202.52860351,ProfExe,1.0
5766,33540.0,0,15.0,0.0,36.601698856,8200,HomeImp,21.0,,0.0,178.68792754,Office,0.0
5767,61618.0,0,21.0,0.0,37.129512041999995,11800,DebtCon,0.0,52104.0,0.0,160.74993141,Office,0.0
5768,70996.0,0,17.0,0.0,33.227793593,10800,DebtCon,4.0,64181.0,2.0,171.75957905,Other,0.0
5769,231000.0,1,27.0,,,25000,DebtCon,,191600.0,1.0,106.8,Other,3.0
5770,101244.0,0,20.0,0.0,39.808993217,18600,DebtCon,0.0,80970.0,2.0,272.88259897,ProfExe,0.0
5771,180304.0,0,24.0,0.0,41.80676309,20200,DebtCon,6.0,105278.0,3.0,218.65781872,Office,0.0
5772,196860.0,0,16.0,0.0,30.778166836999997,18000,DebtCon,7.0,161413.0,2.0,,Other,0.0
5773,82870.0,0,7.0,,36.635230799,20100,DebtCon,5.0,57192.0,0.0,91.701436768,Other,
5774,116386.0,0,44.0,0.0,41.869893336,25700,DebtCon,8.0,83733.0,0.0,397.87068918,Office,1.0
5775,116668.0,0,16.0,0.0,25.225910200999998,17700,DebtCon,20.0,93302.0,0.0,283.04094598,Other,0.0
5776,117799.0,0,49.0,,39.633190088,8400,HomeImp,9.0,102894.0,1.0,420.09816444,Other,
5777,72980.0,0,24.0,0.0,39.37186986,9800,DebtCon,7.0,63891.0,2.0,32.41493353,ProfExe,0.0
5778,65865.0,0,11.0,0.0,38.910150834,8100,DebtCon,5.0,50373.0,2.0,99.59816994799999,Office,0.0
5779,115900.0,0,38.0,0.0,,6500,HomeImp,29.0,75113.0,2.0,332.73333333,Office,0.0
5780,141897.0,0,21.0,0.0,28.216739433,21900,DebtCon,,91767.0,0.0,207.65328952,ProfExe,0.0
5781,93394.0,0,18.0,0.0,32.13282224,23500,DebtCon,6.0,68049.0,2.0,191.11244230000003,Mgr,0.0
5782,195729.0,0,22.0,0.0,37.405509575,36500,DebtCon,23.0,141200.0,0.0,182.72889478,ProfExe,0.0
5783,51841.0,0,23.0,0.0,32.424293055999996,9000,DebtCon,10.0,41153.0,0.0,210.28268954,Office,0.0
5784,65877.0,0,30.0,0.0,43.195193566,42100,DebtCon,18.0,17852.0,1.0,201.43027015,Other,0.0
5785,88308.0,0,19.0,0.0,29.952554463000002,13200,HomeImp,,59422.0,0.0,294.78208459,Other,0.0
5786,41900.0,1,16.0,0.0,,23800,DebtCon,28.0,9124.0,1.0,120.73333333,Other,2.0
5787,126965.0,0,20.0,0.0,43.290941693,19300,HomeImp,0.0,99714.0,1.0,301.75357401,Mgr,1.0
5788,86652.0,0,13.0,0.0,31.571294918000003,47600,HomeImp,7.0,,0.0,304.05810226,Office,0.0
5789,46735.0,1,17.0,0.0,,5100,HomeImp,10.0,30755.0,0.0,69.0,Other,0.0
5790,95482.0,0,24.0,0.0,24.861603531,15200,DebtCon,2.0,64028.0,0.0,174.16439552,Office,0.0
5791,81973.0,0,14.0,0.0,42.211046784000004,6600,HomeImp,5.0,68733.0,0.0,96.977667199,Other,0.0
5792,177940.0,0,56.0,0.0,33.722769149,12300,HomeImp,4.0,152274.0,0.0,196.87675772,Office,0.0
5793,53683.0,0,23.0,0.0,38.425881111,11300,HomeImp,22.0,40752.0,0.0,129.75806208,Other,1.0
5794,49750.0,1,23.0,0.0,,7500,HomeImp,3.0,35945.0,0.0,122.06666667,Other,0.0
5795,84627.0,0,20.0,0.0,22.323142605,16600,DebtCon,5.0,71564.0,1.0,114.64013288,Office,0.0
5796,,1,33.0,,,25000,DebtCon,8.0,68000.0,3.0,134.76666667,Other,1.0
5797,120724.0,0,30.0,0.0,37.993775785,15900,DebtCon,0.0,102564.0,0.0,125.83407016,ProfExe,0.0
5798,168828.0,0,24.0,0.0,35.490305671,28800,DebtCon,0.0,132019.0,1.0,231.28613401,Mgr,0.0
5799,35184.0,1,23.0,4.0,45.25528966,27200,DebtCon,10.0,61118.0,7.0,134.6489043,Sales,2.0
5800,43300.0,0,9.0,,,6000,HomeImp,,,,100.93333333,Other,
5801,37539.0,0,15.0,0.0,36.982729198,18500,,1.0,23618.0,0.0,199.7237771,Office,0.0
5802,106526.0,0,19.0,0.0,34.104697064,10600,HomeImp,1.0,80386.0,1.0,64.066735538,ProfExe,0.0
5803,72175.0,0,6.0,0.0,36.561139738,13000,HomeImp,,,0.0,367.94002493,Other,0.0
5804,188143.0,0,39.0,,30.474173738,27600,DebtCon,1.0,129311.0,,122.51688476,Mgr,
5805,60418.0,0,13.0,0.0,24.980298956,18400,HomeImp,27.0,40673.0,0.0,247.64957888,Other,0.0
5806,84595.0,0,30.0,2.0,38.090209026,12000,DebtCon,4.0,72786.0,3.0,198.76932508,Office,2.0
5807,155644.0,0,20.0,0.0,37.32857399,18600,DebtCon,,132785.0,0.0,225.72750616,Mgr,0.0
5808,35397.0,0,13.0,0.0,20.837255468,26900,DebtCon,7.0,,,85.25084072199999,Other,
5809,39750.0,1,36.0,0.0,,10800,DebtCon,2.0,24182.0,0.0,176.83333333,ProfExe,0.0
5810,62957.0,0,20.0,0.0,19.350505633,5300,HomeImp,21.0,50934.0,0.0,197.24195728,Office,0.0
5811,60493.0,1,18.0,0.0,29.633608474000003,9300,DebtCon,14.0,38115.0,0.0,91.93263226399999,Other,0.0
5812,95667.0,0,24.0,0.0,33.383314175,13800,DebtCon,19.0,75142.0,10.0,230.45755435,Mgr,0.0
5813,96393.0,0,21.0,2.0,22.113193096,15900,DebtCon,4.0,79660.0,1.0,84.20577900100001,Other,0.0
5814,48905.0,0,11.0,0.0,32.4314097,9700,DebtCon,13.0,39141.0,0.0,89.83593974,Other,0.0
5815,85000.0,1,31.0,0.0,,15000,HomeImp,11.0,45000.0,0.0,110.0,Mgr,0.0
5816,125902.0,0,16.0,0.0,32.294304005,18800,DebtCon,24.0,91731.0,2.0,276.72742489999996,Office,0.0
5817,47622.0,0,10.0,0.0,23.040944709,24200,DebtCon,23.0,22763.0,1.0,126.92269121,Other,0.0
5818,90010.0,0,29.0,1.0,42.159936538000004,27400,DebtCon,6.0,51298.0,3.0,146.65622021,Other,0.0
5819,92000.0,0,20.0,0.0,,15200,DebtCon,1.0,65000.0,4.0,152.13333333,Office,0.0
5820,195327.0,0,22.0,0.0,37.447384006,34600,DebtCon,23.0,143542.0,1.0,174.63534866,ProfExe,0.0
5821,67931.0,0,16.0,0.0,27.616338511,11700,DebtCon,4.0,55119.0,2.0,199.41069924,Mgr,0.0
5822,98550.0,0,31.0,0.0,37.19944569,6200,HomeImp,0.0,73881.0,0.0,182.87877980000002,Other,1.0
5823,117343.0,0,11.0,0.0,35.838542700000005,5300,HomeImp,22.0,97132.0,1.0,109.93390789,Office,0.0
5824,210298.0,0,28.0,0.0,38.368890383,25600,HomeImp,6.0,139746.0,1.0,185.11257638,ProfExe,0.0
5825,57473.0,0,22.0,0.0,26.754411554,8600,DebtCon,4.0,45960.0,0.0,189.76806013,Mgr,0.0
5826,124827.0,0,49.0,,40.828872934,7000,HomeImp,9.0,98779.0,1.0,421.54192800000004,Other,
5827,112096.0,0,31.0,0.0,35.514487999,19300,DebtCon,15.0,83141.0,5.0,255.78828901,Mgr,0.0
5828,65000.0,1,9.0,2.0,,7200,DebtCon,14.0,54600.0,11.0,98.433333333,Other,1.0
5829,81411.0,0,35.0,0.0,34.680381648,10600,HomeImp,15.0,62909.0,1.0,238.31447075,Other,0.0
5830,60950.0,0,49.0,0.0,,14000,DebtCon,7.0,42767.0,3.0,117.66666667,Other,1.0
5831,170687.0,0,20.0,0.0,31.584002863000002,19500,HomeImp,23.0,8861.0,2.0,76.78849547600001,Mgr,0.0
5832,49000.0,1,18.0,0.0,,8400,HomeImp,12.6,32000.0,2.0,41.3,Mgr,3.0
5833,,1,,,40.932766781,11900,DebtCon,3.0,63833.0,,,Other,
5834,131022.0,0,18.0,0.0,29.609920041,15200,DebtCon,14.0,85303.0,0.0,295.49573298,ProfExe,0.0
5835,73764.0,0,21.0,0.0,29.96620202,13500,DebtCon,2.0,44586.0,0.0,263.93117074,Other,0.0
5836,33353.0,0,16.0,0.0,19.223872665,11600,DebtCon,6.0,22635.0,0.0,85.57207035,Office,0.0
5837,119326.0,0,30.0,,40.987300925999996,15500,DebtCon,0.0,97596.0,1.0,254.70773261,Office,3.0
5838,155034.0,0,19.0,1.0,19.493871984000002,6700,HomeImp,13.0,134616.0,0.0,215.42240638,ProfExe,0.0
5839,181166.0,0,21.0,0.0,27.841339881,16000,DebtCon,9.0,140979.0,0.0,236.70711828,Mgr,0.0
5840,42000.0,1,26.0,1.0,,6800,DebtCon,3.5,31000.0,2.0,106.26666667,Mgr,0.0
5841,255435.0,0,33.0,0.0,37.501489447,50600,DebtCon,5.0,178073.0,1.0,238.17705457,ProfExe,0.0
5842,183208.0,0,34.0,0.0,39.656334058,24200,DebtCon,1.0,150939.0,0.0,205.77680196,Other,0.0
5843,57831.0,0,6.0,0.0,37.943315139,17200,DebtCon,0.0,7044.0,0.0,330.97090434,Sales,0.0
5844,92050.0,0,3.0,0.0,42.009390078,13400,DebtCon,2.0,65662.0,1.0,20.759215295,Other,0.0
5845,73900.0,1,16.0,1.0,,15000,DebtCon,2.0,47000.0,1.0,73.1,Office,5.0
5846,27500.0,1,3.0,1.0,,15000,HomeImp,11.0,,2.0,62.3,Other,1.0
5847,117590.0,0,31.0,0.0,38.497154977,27000,DebtCon,4.0,77910.0,2.0,91.87421109700001,Other,0.0
5848,72357.0,0,11.0,,39.870340356999996,9900,DebtCon,7.0,55342.0,1.0,111.99885488,Mgr,3.0
5849,163926.0,0,26.0,0.0,32.934291806,24700,DebtCon,15.0,111107.0,1.0,170.62943141,Mgr,1.0
5850,121108.0,0,,,36.823393194,15300,,,83004.0,,,,
5851,59323.0,0,18.0,0.0,23.397634628000002,7400,HomeImp,4.0,51974.0,0.0,83.34671188,Other,0.0
5852,69085.0,0,7.0,0.0,36.739820219,10300,HomeImp,,,0.0,380.27804051,Other,0.0
5853,71500.0,0,25.0,,,3000,HomeImp,10.0,58000.0,0.0,211.93333333,Mgr,2.0
5854,112375.0,1,28.0,0.0,,17000,DebtCon,41.0,74910.0,3.0,95.2,Office,0.0
5855,207314.0,0,31.0,0.0,36.776263557,41200,HomeImp,6.0,141705.0,0.0,144.62241831,ProfExe,0.0
5856,51900.0,1,10.0,0.0,,12000,DebtCon,0.1,36000.0,1.0,247.5,Other,0.0
5857,111237.0,0,20.0,,41.456707983,31800,HomeImp,6.0,71553.0,10.0,114.12378455,Other,
5858,29412.0,1,21.0,1.0,58.13218289899999,20100,HomeImp,3.0,16755.0,2.0,62.050110801,Other,0.0
5859,71485.0,0,42.0,0.0,37.772221651,18500,DebtCon,10.0,49367.0,1.0,175.38704889,ProfExe,0.0
5860,51599.0,0,23.0,0.0,39.547733785,28600,DebtCon,35.0,32136.0,0.0,284.08384845,Other,0.0
5861,117279.0,0,21.0,0.0,39.244669483,13400,HomeImp,4.0,95084.0,0.0,145.96234363,Office,0.0
5862,100072.0,1,21.0,0.0,34.530438587,23300,DebtCon,6.0,71734.0,0.0,122.79944314,ProfExe,7.0
5863,144594.0,0,13.0,0.0,41.135649383,25700,DebtCon,19.0,103598.0,0.0,217.94482804,Mgr,0.0
5864,121047.0,0,9.0,0.0,34.602827396,17200,DebtCon,14.0,89507.0,1.0,118.86613395,Other,0.0
5865,47954.0,0,12.0,0.0,42.397769638,5600,HomeImp,,15275.0,0.0,204.33524504,Self,0.0
5866,55764.0,0,20.0,0.0,37.35868805,9400,DebtCon,1.0,52371.0,0.0,177.70280043,Office,0.0
5867,,1,13.0,2.0,47.795906106000004,30900,DebtCon,4.0,106717.0,0.0,172.43235473,Mgr,4.0
5868,86200.0,0,16.0,0.0,34.435246045,10300,HomeImp,17.0,51787.0,0.0,203.73276258,Other,0.0
5869,59736.0,0,18.0,0.0,36.713113714,21800,DebtCon,,,0.0,304.73693031,Other,0.0
5870,40834.0,1,7.0,0.0,35.553538789,3200,HomeImp,,27200.0,0.0,298.13156403,Other,0.0
5871,35836.0,0,30.0,0.0,,6500,HomeImp,1.0,22789.0,2.0,110.56666667,Office,0.0
5872,70982.0,0,34.0,0.0,42.791632518,14400,DebtCon,0.0,63671.0,1.0,169.34664702,ProfExe,0.0
5873,88000.0,1,25.0,0.0,,13200,DebtCon,2.0,65997.0,2.0,113.23333333,Other,0.0
5874,166496.0,0,19.0,0.0,29.531664150999998,17400,HomeImp,23.0,11147.0,1.0,73.46751776100001,Mgr,0.0
5875,95329.0,0,24.0,0.0,38.641804544,8400,DebtCon,18.0,75912.0,0.0,294.16422462,Mgr,1.0
5876,62150.0,0,13.0,0.0,27.191720909,14500,DebtCon,4.0,52440.0,0.0,174.67690038,Other,0.0
5877,133564.0,0,18.0,0.0,28.368210586,17000,DebtCon,15.0,86341.0,0.0,307.67385711,ProfExe,0.0
